source,title,price,rating,category,availability
books.toscrape,the elegant universe superstrings hidden dimensions and the quest for the ultimate theory,13.03,4.0,science,in stock
books.toscrape,the disappearing spoon and other true tales of madness love and the history of the world from the periodic table of the elements,57.35,5.0,science,in stock
books.toscrape,the devil wears prada the devil wears prada 1,44.29,1.0,womens fiction,in stock
books.toscrape,the demonhaunted world science as a candle in the dark,52.25,4.0,default,in stock
books.toscrape,the day the crayons came home crayons,26.33,5.0,childrens,in stock
books.toscrape,the da vinci code robert langdon 2,22.96,2.0,fiction,in stock
books.toscrape,the cuckoos calling cormoran strike 1,19.21,1.0,mystery,in stock
books.toscrape,the complete stories and poems the works of edgar allan poe cameo edition,26.78,4.0,classics,in stock
books.toscrape,the complete poems,41.32,5.0,add a comment,in stock
books.toscrape,the catcher in the rye,24.55,1.0,add a comment,in stock
books.toscrape,the cat in the hat beginner books b1,16.26,2.0,childrens,in stock
books.toscrape,the case for christ cases for christianity,47.84,1.0,add a comment,in stock
books.toscrape,the book thief,53.49,2.0,default,in stock
books.toscrape,the book of basketball the nba according to the sports guy,44.84,5.0,sports and games,in stock
books.toscrape,the blind side evolution of a game,53.71,5.0,add a comment,in stock
books.toscrape,the autobiography of malcolm x,23.43,2.0,default,in stock
books.toscrape,the art of simple food notes lessons and recipes from a delicious revolution,34.32,3.0,food and drink,in stock
books.toscrape,the art of fielding,22.1,1.0,fiction,in stock
books.toscrape,surely youre joking mr feynman adventures of a curious character,25.83,2.0,science,in stock
books.toscrape,stiff the curious lives of human cadavers,36.74,3.0,nonfiction,in stock
books.toscrape,spilled milk based on a true story,49.51,1.0,nonfiction,in stock
books.toscrape,something borrowed darcy  rachel 1,48.96,5.0,womens fiction,in stock
books.toscrape,something blue darcy  rachel 2,54.62,1.0,womens fiction,in stock
books.toscrape,soldier talon 3,24.72,2.0,fantasy,in stock
books.toscrape,shopaholic  baby shopaholic 5,46.45,2.0,default,in stock
books.toscrape,seven days in the art world,52.33,2.0,add a comment,in stock
books.toscrape,seven brief lessons on physics,30.6,4.0,science,in stock
books.toscrape,scarlet the lunar chronicles 2,14.57,4.0,young adult,in stock
books.toscrape,sarahs key,46.29,1.0,add a comment,in stock
books.toscrape,saga volume 3 saga collected editions 3,21.57,5.0,sequential art,in stock
books.toscrape,running with scissors,12.91,4.0,autobiography,in stock
books.toscrape,rogue lawyer rogue lawyer 1,50.11,3.0,add a comment,in stock
books.toscrape,rise of the rocket girls the women who propelled us from missiles to the moon to mars,41.67,4.0,nonfiction,in stock
books.toscrape,rework,44.88,2.0,business,in stock
books.toscrape,reservations for two,11.1,3.0,romance,in stock
books.toscrape,red the true story of red riding hood,28.54,3.0,childrens,in stock
books.toscrape,ready player one,19.07,4.0,science fiction,in stock
books.toscrape,quiet the power of introverts in a world that cant stop talking,43.55,1.0,default,in stock
books.toscrape,prodigy the graphic novel legend the graphic novel 2,43.63,3.0,sequential art,in stock
books.toscrape,persepolis the story of a childhood persepolis 12,39.13,1.0,sequential art,in stock
books.toscrape,packing for mars the curious science of life in the void,56.68,2.0,default,in stock
books.toscrape,outliers the story of success,14.16,1.0,nonfiction,in stock
books.toscrape,original fake,31.45,3.0,sequential art,in stock
books.toscrape,orange is the new black,24.61,2.0,default,in stock
books.toscrape,one for the money stephanie plum 1,32.87,2.0,default,in stock
books.toscrape,notes from a small island notes from a small island 1,40.17,1.0,nonfiction,in stock
books.toscrape,night the night trilogy 1,13.51,1.0,nonfiction,in stock
books.toscrape,neither here nor there travels in europe,38.95,3.0,travel,in stock
books.toscrape,naked,31.69,3.0,humor,in stock
books.toscrape,morning star red rising 3,29.4,1.0,default,in stock
books.toscrape,miracles from heaven a little girl her journey to heaven and her amazing story of healing,57.83,1.0,nonfiction,in stock
books.toscrape,midnight riot peter grant rivers of london  books 1,55.46,2.0,fantasy,in stock
books.toscrape,me talk pretty one day,57.6,2.0,autobiography,in stock
books.toscrape,manuscript found in accra,34.98,2.0,add a comment,in stock
books.toscrape,lust  wonder,11.87,2.0,autobiography,in stock
books.toscrape,lila gilead 3,12.47,3.0,fiction,in stock
books.toscrape,life the universe and everything hitchhikers guide to the galaxy 3,33.26,2.0,science fiction,in stock
books.toscrape,life without a recipe,59.04,5.0,autobiography,in stock
books.toscrape,life after life,26.13,2.0,default,in stock
books.toscrape,letter to a christian nation,22.2,1.0,nonfiction,in stock
books.toscrape,lets pretend this never happened a mostly true memoir,45.11,1.0,nonfiction,in stock
books.toscrape,legend legend 1,43.69,4.0,young adult,in stock
books.toscrape,lean in women work and the will to lead,25.02,1.0,default,in stock
books.toscrape,lamb the gospel according to biff christs childhood pal,55.5,5.0,humor,in stock
books.toscrape,lady renegades rebel belle 3,53.04,5.0,young adult,in stock
books.toscrape,jurassic park jurassic park 1,44.97,1.0,fiction,in stock
books.toscrape,its never too late to begin again discovering creativity and meaning at midlife and beyond,42.38,1.0,nonfiction,in stock
books.toscrape,is everyone hanging out without me and other concerns,20.11,3.0,default,in stock
books.toscrape,into the wild,56.7,5.0,nonfiction,in stock
books.toscrape,inferno robert langdon 4,41.0,5.0,fiction,in stock
books.toscrape,in the garden of beasts love terror and an american family in hitlers berlin,28.85,3.0,nonfiction,in stock
books.toscrape,if i run if i run 1,49.97,4.0,christian fiction,in stock
books.toscrape,ive got your number,19.69,1.0,womens fiction,in stock
books.toscrape,i am malala the girl who stood up for education and was shot by the taliban,28.88,2.0,nonfiction,in stock
books.toscrape,hungry girl clean  hungry easy allnatural recipes for healthy eating in the real world,33.14,3.0,food and drink,in stock
books.toscrape,house of lost worlds dinosaurs dynasties and the story of life on earth,43.7,2.0,history,in stock
books.toscrape,house of leaves,54.89,1.0,horror,in stock
books.toscrape,horrible bear,37.52,2.0,childrens,in stock
books.toscrape,holidays on ice,51.07,2.0,humor,in stock
books.toscrape,heir to the sky,44.07,4.0,fantasy,in stock
books.toscrape,green eggs and ham beginner books b16,10.79,4.0,childrens,in stock
books.toscrape,grayson vol 3 nemesis grayson 3,42.72,1.0,sequential art,in stock
books.toscrape,gratitude,26.66,5.0,nonfiction,in stock
books.toscrape,gone girl,37.6,5.0,default,in stock
books.toscrape,golden heart of dread 3,42.21,4.0,young adult,in stock
books.toscrape,girl in the blue coat,46.83,2.0,historical fiction,in stock
books.toscrape,fruits basket vol 3 fruits basket 3,45.17,2.0,sequential art,in stock
books.toscrape,friday night lights a town a team and a dream,51.22,3.0,sports and games,in stock
books.toscrape,fire bound sea havensisters of the heart 5,21.28,4.0,add a comment,in stock
books.toscrape,fifty shades freed fifty shades 3,15.36,5.0,adult fiction,in stock
books.toscrape,fellside,38.62,1.0,default,in stock
books.toscrape,extreme prey lucas davenport 26,25.4,3.0,mystery,in stock
books.toscrape,eragon the inheritance cycle 1,43.87,3.0,fantasy,in stock
books.toscrape,eclipse twilight 3,18.74,1.0,default,in stock
books.toscrape,dune dune 1,54.86,1.0,science fiction,in stock
books.toscrape,dracula,52.62,3.0,default,in stock
books.toscrape,do androids dream of electric sheep blade runner 1,51.48,1.0,science fiction,in stock
books.toscrape,disrupted my misadventure in the startup bubble,15.28,5.0,nonfiction,in stock
books.toscrape,dead wake the last crossing of the lusitania,39.24,5.0,default,in stock
books.toscrape,david and goliath underdogs misfits and the art of battling giants,17.81,1.0,default,in stock
books.toscrape,darkfever fever 1,56.02,1.0,fantasy,in stock
books.toscrape,dark places,23.9,5.0,default,in stock
books.toscrape,crazy rich asians crazy rich asians 1,49.13,5.0,fiction,in stock
books.toscrape,counting thyme,10.62,1.0,childrens,in stock
books.toscrape,cosmos,36.17,2.0,add a comment,in stock
books.toscrape,civilization and its discontents,59.95,2.0,psychology,in stock
books.toscrape,cinder the lunar chronicles 1,26.09,1.0,young adult,in stock
books.toscrape,catastrophic happiness finding joy in childhoods messy years,37.35,2.0,parenting,in stock
books.toscrape,career of evil cormoran strike 3,24.72,2.0,mystery,in stock
books.toscrape,breaking dawn twilight 4,35.28,5.0,default,in stock
books.toscrape,brave enough,51.32,5.0,nonfiction,in stock
books.toscrape,boy meets boy,21.12,3.0,young adult,in stock
books.toscrape,born to run a hidden tribe superathletes and the greatest race the world has never seen,27.35,2.0,nonfiction,in stock
books.toscrape,blink the power of thinking without thinking,21.74,5.0,nonfiction,in stock
books.toscrape,black flags the rise of isis,40.87,1.0,nonfiction,in stock
books.toscrape,black butler vol 1 black butler 1,49.31,1.0,sequential art,in stock
books.toscrape,big little lies,22.11,1.0,fiction,in stock
books.toscrape,between shades of gray,20.79,5.0,historical fiction,in stock
books.toscrape,best of my love fools gold 20,27.41,2.0,romance,in stock
books.toscrape,beowulf,38.35,2.0,classics,in stock
books.toscrape,beautiful creatures caster chronicles 1,21.55,5.0,default,in stock
books.toscrape,awkward,38.02,2.0,sequential art,in stock
books.toscrape,ash,22.06,4.0,fantasy,in stock
books.toscrape,are we there yet,10.66,3.0,childrens,in stock
books.toscrape,are we smart enough to know how smart animals are,56.58,1.0,nonfiction,in stock
books.toscrape,annie on my mind,36.83,5.0,young adult,in stock
books.toscrape,and then there were none,35.01,2.0,classics,in stock
books.toscrape,a walk in the woods rediscovering america on the appalachian trail,30.48,4.0,nonfiction,in stock
books.toscrape,a visit from the goon squad,14.08,5.0,default,in stock
books.toscrape,a storm of swords a song of ice and fire 3,31.22,2.0,fantasy,in stock
books.toscrape,a heartbreaking work of staggering genius,54.29,5.0,autobiography,in stock
books.toscrape,8 keys to mental health through exercise,31.04,1.0,psychology,in stock
books.toscrape,girlboss,50.96,1.0,add a comment,in stock
books.toscrape,the suffragettes little black classics 96,11.89,2.0,nonfiction,in stock
books.toscrape,the sense of an ending,31.38,3.0,add a comment,in stock
books.toscrape,the sandman vol 2 the dolls house the sandman volumes 2,54.81,1.0,sequential art,in stock
books.toscrape,the course of love,16.78,3.0,fiction,in stock
books.toscrape,sugar rush offensive line 2,24.42,1.0,sports and games,in stock
books.toscrape,saga volume 2 saga collected editions 2,11.75,3.0,sequential art,in stock
books.toscrape,run spot run the ethics of keeping pets,20.02,1.0,philosophy,in stock
books.toscrape,new moon twilight 2,12.86,4.0,young adult,in stock
books.toscrape,life,31.58,5.0,music,in stock
books.toscrape,kindle paperwhite users guide,34.0,3.0,nonfiction,in stock
books.toscrape,h is for hawk,57.42,5.0,nonfiction,in stock
books.toscrape,girl online on tour girl online 2,53.47,1.0,young adult,in stock
books.toscrape,fruits basket vol 2 fruits basket 2,11.64,5.0,sequential art,in stock
books.toscrape,diary of a minecraft zombie book 1 a scare of a dare an unofficial minecraft book,52.88,4.0,childrens,in stock
books.toscrape,y the last man vol 1 unmanned y the last man 1,18.51,4.0,sequential art,in stock
books.toscrape,while you were mine,41.32,5.0,historical fiction,in stock
books.toscrape,where lightning strikes bleeding stars 3,39.77,3.0,romance,in stock
books.toscrape,when im gone,51.96,3.0,fiction,in stock
books.toscrape,ways of seeing,39.51,5.0,art,in stock
books.toscrape,vampire knight vol 1 vampire knight 1,15.4,1.0,paranormal,in stock
books.toscrape,vampire girl vampire girl 1,53.82,2.0,fantasy,in stock
books.toscrape,twenty love poems and a song of despair,30.95,4.0,poetry,in stock
books.toscrape,travels with charley in search of america,57.82,5.0,nonfiction,in stock
books.toscrape,three wishes river of time california 1,44.18,2.0,science fiction,in stock
books.toscrape,this one moment pushing limits 1,48.71,1.0,romance,in stock
books.toscrape,the zombie room,19.69,5.0,default,in stock
books.toscrape,the wicked  the divine vol 1 the faust act the wicked  the divine,36.52,2.0,sequential art,in stock
books.toscrape,the tumor,41.56,5.0,nonfiction,in stock
books.toscrape,the story of hong gildong,43.19,4.0,classics,in stock
books.toscrape,the silent wife,12.34,5.0,fiction,in stock
books.toscrape,the silent twin detective jennifer knight 3,36.25,3.0,fantasy,in stock
books.toscrape,the selfish gene,29.45,1.0,science,in stock
books.toscrape,the secret healer,34.56,3.0,historical fiction,in stock
books.toscrape,the sandman vol 1 preludes and nocturnes the sandman volumes 1,54.12,3.0,sequential art,in stock
books.toscrape,the republic,33.78,3.0,add a comment,in stock
books.toscrape,the odyssey,29.64,3.0,add a comment,in stock
books.toscrape,the no 1 ladies detective agency no 1 ladies detective agency 1,57.7,4.0,mystery,in stock
books.toscrape,the nicomachean ethics,36.34,1.0,philosophy,in stock
books.toscrape,the name of the wind the kingkiller chronicle 1,50.59,3.0,default,in stock
books.toscrape,the mirror  the maze the wrath and the dawn 15,29.38,1.0,fantasy,in stock
books.toscrape,the little prince,45.42,2.0,classics,in stock
books.toscrape,the light of the fireflies,54.43,1.0,add a comment,in stock
books.toscrape,the last girl the dominion trilogy 1,36.26,2.0,science fiction,in stock
books.toscrape,the iliad,16.16,1.0,add a comment,in stock
books.toscrape,the hook up game on 1,36.29,5.0,new adult,in stock
books.toscrape,the haters,27.89,5.0,young adult,in stock
books.toscrape,the girl you lost,12.29,5.0,mystery,in stock
books.toscrape,the girl in the ice dci erika foster 1,15.85,3.0,mystery,in stock
books.toscrape,the end of the jesus era an investigation 1,14.4,1.0,nonfiction,in stock
books.toscrape,the edge of reason bridget jones 2,19.18,4.0,womens fiction,in stock
books.toscrape,the complete maus maus 12,10.64,3.0,sequential art,in stock
books.toscrape,the communist manifesto,14.76,3.0,add a comment,in stock
books.toscrape,the bhagavad gita,57.49,3.0,religion,in stock
books.toscrape,the bette davis club,30.66,3.0,fiction,in stock
books.toscrape,the art of not breathing,40.83,4.0,young adult,in stock
books.toscrape,taking shots assassins 1,18.88,2.0,default,in stock
books.toscrape,starlark,25.83,3.0,historical fiction,in stock
books.toscrape,skip beat vol 01 skip beat 1,42.12,3.0,sequential art,in stock
books.toscrape,sister sable the mad queen 1,13.33,3.0,fantasy,in stock
books.toscrape,shatter me shatter me 1,42.4,1.0,default,in stock
books.toscrape,shameless,58.35,3.0,new adult,in stock
books.toscrape,shadow rites jane yellowrock 10,21.72,4.0,fantasy,in stock
books.toscrape,settling the score the summer games 1,44.91,2.0,sports and games,in stock
books.toscrape,sense and sensibility,37.46,1.0,classics,in stock
books.toscrape,saga volume 1 saga collected editions 1,28.48,1.0,sequential art,in stock
books.toscrape,rhythm chord  malykhin,28.34,2.0,romance,in stock
books.toscrape,rat queens vol 1 sass  sorcery rat queens collected editions 15,46.96,5.0,sequential art,in stock
books.toscrape,paradise lost paradise 1,24.96,1.0,default,in stock
books.toscrape,paper girls vol 1 paper girls 15,21.71,4.0,sequential art,in stock
books.toscrape,ouran high school host club vol 1 ouran high school host club 1,29.87,3.0,sequential art,in stock
books.toscrape,origins alphas 05,28.99,1.0,fantasy,in stock
books.toscrape,one second seven 7,52.94,2.0,fantasy,in stock
books.toscrape,on the road duluoz legend,32.36,3.0,default,in stock
books.toscrape,old records never die one mans quest for his vinyl and his past,55.66,2.0,music,in stock
books.toscrape,off sides off 1,39.45,5.0,new adult,in stock
books.toscrape,of mice and men,47.11,2.0,classics,in stock
books.toscrape,myriad prentor 1,58.75,4.0,fantasy,in stock
books.toscrape,my perfect mistake over the top 1,38.92,2.0,romance,in stock
books.toscrape,ms marvel vol 1 no normal ms marvel 20142015 1,39.39,4.0,sequential art,in stock
books.toscrape,meditations,25.89,2.0,philosophy,in stock
books.toscrape,matilda,28.34,1.0,childrens,in stock
books.toscrape,lost among the living,27.7,4.0,historical fiction,in stock
books.toscrape,lord of the flies,24.89,3.0,add a comment,in stock
books.toscrape,listen to me fusion 1,58.99,3.0,romance,in stock
books.toscrape,kitchens of the great midwest,57.2,5.0,fiction,in stock
books.toscrape,jane eyre,38.43,5.0,default,in stock
books.toscrape,imperfect harmony,34.74,4.0,romance,in stock
books.toscrape,icing aces hockey 2,40.44,4.0,sports and games,in stock
books.toscrape,hawkeye vol 1 my life as a weapon hawkeye 1,45.24,3.0,sequential art,in stock
books.toscrape,having the barbarians baby ice planet barbarians 75,34.96,4.0,science fiction,in stock
books.toscrape,giant days vol 1 giant days 14,56.76,4.0,sequential art,in stock
books.toscrape,fruits basket vol 1 fruits basket 1,40.28,5.0,sequential art,in stock
books.toscrape,frankenstein,38.0,2.0,default,in stock
books.toscrape,forever rockers the rocker 12,28.8,3.0,music,in stock
books.toscrape,fighting fate fighting 6,39.24,3.0,romance,in stock
books.toscrape,emma,32.93,2.0,classics,in stock
books.toscrape,eat pray love,51.32,3.0,nonfiction,in stock
books.toscrape,deep under walker security 1,47.09,5.0,romance,in stock
books.toscrape,choosing our religion the spiritual lives of americas nones,28.42,4.0,religion,in stock
books.toscrape,charlie and the chocolate factory charlie bucket 1,22.85,3.0,childrens,in stock
books.toscrape,charitys cross charles towne belles 4,41.24,1.0,romance,in stock
books.toscrape,bright lines,39.07,5.0,fiction,in stock
books.toscrape,bridget joness diary bridget jones 1,29.82,1.0,womens fiction,in stock
books.toscrape,bounty colorado mountain 7,37.26,4.0,romance,in stock
books.toscrape,blood defense samantha brinkman 1,20.3,3.0,mystery,in stock
books.toscrape,bleach vol 1 strawberry and the soul reapers bleach 1,34.65,5.0,sequential art,in stock
books.toscrape,beyond good and evil,43.38,1.0,philosophy,in stock
books.toscrape,alice in wonderland alices adventures in wonderland 1,55.53,1.0,classics,in stock
books.toscrape,ajin demihuman volume 1 ajin demihuman 1,57.06,4.0,sequential art,in stock
books.toscrape,a spys devotion the regency spies of london 1,16.97,5.0,historical fiction,in stock
books.toscrape,1st to die womens murder club 1,53.98,1.0,mystery,in stock
books.toscrape,1000 places to see before you die,26.08,5.0,travel,in stock
fakestoreapi,fjallraven  foldsack no 1 backpack fits 15 laptops,109.95,3.9,mens clothing,in stock
fakestoreapi,mens casual premium slim fit tshirts,22.3,4.1,mens clothing,in stock
fakestoreapi,mens cotton jacket,55.99,4.7,mens clothing,in stock
fakestoreapi,mens casual slim fit,15.99,2.1,mens clothing,in stock
fakestoreapi,john hardy womens legends naga gold  silver dragon station chain bracelet,695.0,4.6,jewelery,in stock
fakestoreapi,solid gold petite micropave,168.0,3.9,jewelery,in stock
fakestoreapi,white gold plated princess,9.99,3.0,jewelery,in stock
fakestoreapi,pierced owl rose gold plated stainless steel double,10.99,1.9,jewelery,in stock
fakestoreapi,wd 2tb elements portable external hard drive  usb 30,64.0,3.3,electronics,in stock
fakestoreapi,sandisk ssd plus 1tb internal ssd  sata iii 6 gbs,109.0,2.9,electronics,in stock
fakestoreapi,silicon power 256gb ssd 3d nand a55 slc cache performance boost sata iii 25,109.0,4.8,electronics,in stock
fakestoreapi,wd 4tb gaming drive works with playstation 4 portable external hard drive,114.0,4.8,electronics,in stock
fakestoreapi,acer sb220q bi 215 inches full hd 1920 x 1080 ips ultrathin,599.0,2.9,electronics,in stock
fakestoreapi,samsung 49inch chg90 144hz curved gaming monitor lc49hg90dmnxza  super ultrawide screen qled,999.99,2.2,electronics,in stock
fakestoreapi,biylaclesen womens 3in1 snowboard jacket winter coats,56.99,2.6,womens clothing,in stock
fakestoreapi,lock and love womens removable hooded faux leather moto biker jacket,29.95,2.9,womens clothing,in stock
fakestoreapi,rain jacket women windbreaker striped climbing raincoats,39.99,3.8,womens clothing,in stock
fakestoreapi,mbj womens solid short sleeve boat neck v,9.85,4.7,womens clothing,in stock
fakestoreapi,opna womens short sleeve moisture,7.95,4.5,womens clothing,in stock
fakestoreapi,danvouy womens t shirt casual cotton short,12.99,3.6,womens clothing,in stock
nyt_books_rss,martin amis an appreciation,0.0,0.0,amis martin,nan
nyt_books_rss,book review nb by jc by james campbell,0.0,0.0,books and literature,nan
nyt_books_rss,in fires in the dark kay redfield jamison turns to healers,0.0,0.0,jamison kay redfield,nan
nyt_books_rss,the detective novel whose body by dorothy l sayers turns 100,0.0,0.0,books and literature,nan
nyt_books_rss,book review dom casmurro by machado de assis,0.0,0.0,books and literature,nan
nyt_books_rss,book review the late americans by brandon taylor,0.0,0.0,books and literature,nan
nyt_books_rss,martin amiss best books a guide,0.0,0.0,books and literature,nan
nyt_books_rss,the best romance novels of 2024 so far,0.0,0.0,books and literature,nan
nyt_books_rss,what book should you read next,0.0,0.0,books and literature,nan
nyt_books_rss,book review whats with baum by woody allen,0.0,0.0,books and literature,nan
nyt_books_rss,psychedelics blew his mind he wants other philosophers to open theirs,0.0,0.0,psychedelic and hallucinogenic drugs,nan
nyt_books_rss,book review awake by jen hatmaker,0.0,0.0,books and literature,nan
nyt_books_rss,marian burros 92 dies food writer famed for her plum torte and more,0.0,0.0,burros marian,nan
nyt_books_rss,how reese witherspoon figured out who she really is,0.0,0.0,movies,nan
nyt_books_rss,book review the waterbearers by sasha bont,0.0,0.0,books and literature,nan
nyt_books_rss,book review mcnamara at war by william taubman and philip taubman,0.0,0.0,books and literature,nan
nyt_books_rss,mary roach on the timeless appeal of weird science,0.0,0.0,books and literature,nan
nyt_books_rss,charley rosen basketball lifer with a prolific pen dies at 84,0.0,0.0,rosen charley,nan
nyt_books_rss,jane austens birthday party is byob bring your own bonnet,0.0,0.0,austen jane,nan
nyt_books_rss,the books times readers are most excited about this fall,0.0,0.0,books and literature,nan
nyt_books_rss,fox news books gives fox news authors a path to the bestseller list,0.0,0.0,books and literature,nan
nyt_books_rss,new romance books for fans of jane austen,0.0,0.0,books and literature,nan
nyt_books_rss,graphic novels for kids who love to read dav pilkey,0.0,0.0,books and literature,nan
nyt_books_rss,book review 107 days by kamala harris,0.0,0.0,books and literature,nan
nyt_books_rss,takeaways from 107 days kamala harriss new book,0.0,0.0,harris kamala d,nan
nyt_books_rss,8 new books we love this week,0.0,0.0,books and literature,nan
nyt_books_rss,book review discontent by beatriz serrano,0.0,0.0,books and literature,nan
nyt_books_rss,patricia lockwood on her favorite books and her new novel,0.0,0.0,books and literature,nan
nyt_books_rss,with the em dash ai embraces a fading tradition,0.0,0.0,chatgpt,nan
nyt_books_rss,the books we loved this summer,0.0,0.0,books and literature,nan
